audio_file,annotation,high_f,low_f,start_time,end_time
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,77,34,144384.893,144386.988
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,79,28,144391.25,144393.597
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,69,34,146375.724,146378.18
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,74,28,146382.333,146384.464
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,73,19,146399.083,146401.611
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,72,31,149305.299,149308.73
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,91,41,149559.196,149561.652
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,69,23,151210.21,151214.544
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,92,48,152700.784,152702.876
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,75,46,173890.362,173893.555
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,66,36,173924.49,173927.316
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,82,37,175455.959,175459.922
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,82,42,176516.839,176519.445
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,86,39,176525.72,176529.463
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,77,36,176531.445,176534.784
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,74,35,177085.481,177089.408
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,70,28,177108.013,177111.169
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,69,37,177113.555,177115.646
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,91,27,179817.949,179821.179
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,69,22,183872.371,183876.078
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,91,36,183909.527,183912.5
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,69,35,183950.481,183952.867
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,60,27,193324.041,193327.087
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,87,31,197416.408,197420.848
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,74,34,199239.784,199242.096
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,78,38,199278.72,199281.546
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,78,37,201868.968,201872.638
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,102,42,201923.316,201926.949
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,67,25,202011.096,202014.986
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,72,37,203001.803,203006.794
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,75,25,203681.702,203686.583
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,73,36,204181.5,204185.097
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,83,36,211528.417,211531.206
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,70,34,211778.601,211781.17
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,71,18,212408.381,212410.95
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,84,16,212567.693,212572.096
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,83,39,212833.014,212836.463
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,79,33,213066.335,213069.344
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,77,25,213283.381,213288.115
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,66,35,213762.968,213766.124
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,70,32,214894.527,214897.463
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,77,38,214899.995,214902.601
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,84,28,214929.133,214934.784
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,72,35,215043.427,215047.5
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,104,38,215113.601,215117.014
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,92,40,215148.564,215151.28
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,73,35,215302.014,215304.509
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,78,28,216210.986,216214.986
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,82,42,216327.335,216330.858
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,91,46,216359.023,216362.142
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,76,27,218937.922,218941.592
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,93,36,226029.683,226032.729
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,96,27,226261.39,226264.839
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,92,46,226290.307,226293.317
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,101,41,226313.885,226317.261
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,92,40,226354.069,226356.784
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,106,43,226374.729,226378.179
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,117,39,226552.894,226555.72
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,89,28,226567.17,226570.656
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,115,42,226572.895,226575.72
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,89,30,226601.005,226605.628
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,86,28,226634.399,226638.693
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,87,43,226672.454,226676.381
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,81,39,227030.087,227032.95
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,74,34,227071.023,227073.849
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,95,34,227179.683,227182.509
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,75,41,227217.206,227219.665
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,98,32,227437.06,227441.867
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,69,34,227475.885,227478.454
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,98,42,227510.161,227512.693
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,74,24,227614.876,227619.243
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,77,33,228072.344,228075.463
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,73,36,228118.069,228121.298
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,85,44,228167.702,228171.078
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,84,38,228181.317,228183.665
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,88,37,228211.922,228216.069
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,73,25,228713.904,228718.638
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,82,31,228811.261,228815.078
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,78,36,228903.39,228906.656
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,97,41,228941.445,228944.748
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,85,28,229309.243,229313.757
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,74,19,229341.262,229345.298
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,96,40,229362.289,229366.032
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,87,29,229595.904,229599.206
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,90,40,230024.344,230027.647
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,94,28,230948.454,230951.463
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,101,46,230963.317,230965.665
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,89,42,231289.225,231291.206
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,84,47,231294.839,231297.335
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,89,13,233561.72,233566.381
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,77,9,233985.445,233990.326
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121109_191242.d100.x.wav,D,94,12,234256.546,234260.362
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,95,47,1943.72,1946.399
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,94,28,2252.583,2255.151
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,69,28,2356.216,2358.858
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,74,37,7235.784,7239.087
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,74,37,7241.839,7245.142
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,77,37,7275.161,7278.647
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,81,34,7390.61,7393.986
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,80,40,7425.05,7428.867
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,84,32,7454.94,7459.638
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,76,34,7781.849,7784.931
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,65,32,7862.803,7866.729
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,74,18,7886.803,7890.803
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,80,39,9612.803,9616.693
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,91,36,9995.234,9997.472
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,83,18,10005.05,10007.472
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,77,19,10489.179,10490.977
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,81,15,10859.445,10862.564
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,84,38,11432.977,11437.931
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,83,20,12259.803,12261.894
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,75,36,12340.454,12344.601
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,78,31,12528.161,12531.94
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,80,34,12565.628,12570.216
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,77,34,12578.803,12582.362
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,77,37,12606.656,12610.766
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,75,26,12625.959,12629.995
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,71,27,12651.518,12655.298
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,87,31,13243.683,13247.023
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,85,41,13278.803,13281.482
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,79,34,13651.225,13655.225
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,83,32,13978.748,13983.188
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,65,27,14001.078,14005.078
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,75,32,14039.353,14043.463
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,77,36,14085.335,14088.785
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,83,38,14586.537,14589.729
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,77,27,15187.198,15191.234
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,84,40,15237.527,15241.968
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,69,39,15281.546,15285.656
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,77,35,15366.977,15371.234
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,67,38,15388.417,15390.913
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,87,47,15515.436,15518.555
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,89,39,15937.564,15942.151
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,95,16,16325.399,16329.84
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,83,30,16349.894,16353.748
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,93,17,16395.766,16399.362
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,78,23,16400.794,16404.647
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,65,25,16489.216,16493.472
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,82,28,16519.729,16523.693
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,73,34,16623.014,16626.317
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,81,34,17534.234,17538.601
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,77,36,17577.555,17581.115
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,64,27,17611.775,17616.803
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,77,31,17661.922,17666.216
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,76,39,17892.619,17896.546
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,79,34,17939.06,17943.097
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,77,35,17992.179,17996.509
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,80,39,18042.179,18045.665
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,73,32,18075.463,18079.757
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,65,22,18362.509,18367.537
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,74,29,18397.078,18400.968
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,86,34,18473.996,18477.482
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,80,42,18495.757,18498.839
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,74,34,18526.674,18530.601
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,83,39,19014.271,19018.05
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,77,34,19211.344,19213.803
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,74,35,19303.748,19307.087
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,67,24,19334.83,19338.977
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,58,26,19353.216,19355.674
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,83,33,19373.729,19377.326
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,83,34,19410.61,19415.05
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,78,26,19413.766,19417.839
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,85,32,19451.894,19455.638
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,74,35,19578.702,19582.812
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,89,36,19721.527,19724.683
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,75,29,19833.234,19837.454
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,83,35,19966.849,19970.408
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,76,34,20024.738,20029.656
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,78,39,20080.601,20084.344
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,82,34,20109.234,20113.087
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,77,37,20292.794,20297.234
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,79,36,20344.427,20347.289
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,90,36,20394.647,20399.014
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,77,36,20437.032,20441.729
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,77,26,20509.95,20513.913
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,64,26,20541.968,20545.784
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,74,27,20587.674,20592.188
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,78,35,20650.886,20654.592
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,88,34,20664.133,20666.922
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,92,32,20860.115,20863.381
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,78,37,20897.583,20903.05
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,77,39,20946.738,20951.546
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,68,37,20977.472,20981.216
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,105,35,20984.739,20988.115
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,77,26,21038.757,21042.5
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,99,19,21044.372,21047.418
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,76,39,21049.069,21052.812
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,87,27,21130.445,21134.078
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,69,26,21212.463,21215.472
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,90,49,21237.748,21240.537
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,78,37,21277.583,21280.922
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,77,41,21308.867,21313.601
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,76,41,21342.61,21346.39
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,D,83,33,21377.509,21381.766
